Jt,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
0.05,2.0000819576926343e-16,-9.999054535747565e-17,0.0,-2.0000819576926343e-16,-9.999054535747565e-17,-1.0001765041178778e-16,0.0,2.999987411267391e-16,6.999880276109538e-16,0.0,-9.999054535747565e-17,1.0001765041178778e-16,1.999810907149513e-16,0.0,-9.999054535747565e-17,0.0,0.0,2.0000819576926343e-16,-2.0000819576926343e-16,1.2270000011686821e-13,8.288057999779851e-10,1.3917459002999951e-06,0.0023130129977715,0.9949334167909629,0.0024125008599717,0.002375435166169,0.9950424200062415,0.0022410127573999,1.414636552399994e-06,7.934463999996651e-10,1.261999944650316e-13,-2.999987411267391e-16,-4.999798318416904e-16,1.0001765041178778e-16,9.999054535747565e-17,0.0,0.0,-2.0000819576926343e-16,-2.999987411267391e-16,2.0000819576926343e-16,9.999054535747565e-17,2.0000819576926343e-16,2.0000819576926343e-16,-1.0001765041178778e-16,-9.999054535747565e-17,1.0001765041178778e-16,9.999054535747565e-17,0.0,-2.0000819576926343e-16,0.0
0.1,0.0,-4.999798318416904e-16,-4.999798318416904e-16,2.999987411267391e-16,2.999987411267391e-16,1.0001765041178778e-16,-1.0001765041178778e-16,-1.0001765041178778e-16,-1.0001765041178778e-16,1.999810907149513e-16,1.0001765041178778e-16,-4.0001639153852686e-16,-4.999798318416904e-16,0.0,2.999987411267391e-16,0.0,-7.000151326652659e-16,0.0,8.30000131124553e-15,1.070039998447847e-11,1.8416637500011813e-08,1.8337380798100027e-05,0.0084633323234112,0.9817587158623728,0.0089576443676081,0.0088245559547809,0.9821528078459636,0.008204197726045298,1.776684370740001e-05,1.724756099996238e-08,1.1893900035871152e-11,6.600026514896884e-15,2.999987411267391e-16,-4.0001639153852686e-16,-7.000151326652659e-16,1.999810907149513e-16,1.0001765041178778e-16,9.996344030316351e-17,9.996344030316351e-17,-1.0001765041178778e-16,-4.999798318416904e-16,1.999810907149513e-16,2.0003530082357557e-16,-2.999987411267391e-16,-2.999987411267391e-16,1.0001765041178778e-16,1.0001765041178778e-16,0.0,-5.000340419503146e-16,-1.0001765041178778e-16
0.15000000000000002,0.0,-1.0007186052041206e-16,9.996344030316351e-17,1.0007186052041206e-16,0.0,-2.999987411267391e-16,0.0,9.996344030316351e-17,-9.996344030316351e-17,9.996344030316351e-17,0.0,-2.0003530082357557e-16,-2.0003530082357557e-16,0.0,2.0003530082357557e-16,1.9992688060632702e-16,7.000693427738902e-16,2.0003530082357557e-16,1.4149998447260392e-13,1.1770019995530762e-10,1.0215549690005803e-07,6.782196050820002e-05,0.016331950564269802,0.9655125303310795,0.017647606626513,0.0173960997792873,0.9662617915368065,0.0158427413972607,6.505995982499999e-05,9.461172510000747e-08,1.167846000026812e-10,9.609999428172866e-14,-1.0007186052041206e-16,-2.0003530082357557e-16,0.0,0.0,-9.996344030316351e-17,-1.0007186052041206e-16,0.0,-9.996344030316351e-17,-1.9992688060632702e-16,-1.0007186052041206e-16,-2.0003530082357557e-16,-1.9992688060632702e-16,-9.996344030316351e-17,0.0,2.999987411267391e-16,2.999987411267391e-16,1.9992688060632702e-16,0.0
0.2,-4.0001639153852686e-16,2.999987411267391e-16,4.0001639153852686e-16,0.0,-4.999798318416904e-16,2.999987411267391e-16,1.0001765041178778e-16,0.0,0.0,-2.999987411267391e-16,0.0,-4.0001639153852686e-16,-7.000151326652659e-16,0.0,1.0001765041178778e-16,-1.0001765041178778e-16,-4.999798318416904e-16,1.9999735374753858e-15,1.1786000235665395e-12,4.069721000086665e-10,2.4676074169996485e-07,0.000137675513731,0.0231746750000263,0.9519354371186483,0.0256467093417462,0.0252939250183149,0.9529852345946193,0.0224955199533736,0.00013159668654260005,2.2456808219999081e-07,3.736516000036813e-10,9.239999715880687e-13,1.300012614918744e-15,-1.0001765041178778e-16,0.0,-1.0001765041178778e-16,1.0001765041178778e-16,-9.996344030316351e-17,-4.0001639153852686e-16,1.999810907149513e-16,0.0,-1.999810907149513e-16,-2.0003530082357557e-16,-1.0001765041178778e-16,-4.0001639153852686e-16,1.999810907149513e-16,0.0,0.0,2.0003530082357557e-16,2.0003530082357557e-16
0.25,3.885780586188048e-16,0.0,2.220446049250313e-16,2.220446049250313e-16,2.7755575615628914e-16,2.7755575615628914e-16,2.7755575615628914e-16,-5.550776309946881e-17,1.1102569059430467e-16,3.33070295519336e-16,7.216483541381408e-16,-1.1101891433072664e-16,-1.6653345369377348e-16,0.0,0.0,3.885814467505938e-16,6.106226635438361e-16,2.4424940423071334e-15,3.59423601653335e-12,7.380999145212286e-10,3.5779616058828623e-07,0.00018604093717834502,0.026584523763828388,0.9454055890263163,0.030236497790888755,0.02982868310790631,0.9466020387446441,0.025819257729925788,0.00017765949030714413,3.1764914526499766e-07,6.365197813273937e-10,3.378519686236814e-12,4.718447854656915e-15,0.0,1.1102230246251565e-16,-1.1101891433072664e-16,1.665368418255625e-16,1.1102230246251565e-16,3.3306690738754696e-16,3.3306351925575794e-16,8.326672684688674e-16,3.885780586188048e-16,4.440925979818516e-16,0.0,2.2204799305682033e-16,2.220446049250313e-16,1.6653006556198446e-16,-1.1102230246251565e-16,-4.996037492131095e-16,-1.6653345369377348e-16
0.30000000000000004,-1.665199011666174e-16,-1.1103585498967172e-16,-2.2203105239787524e-16,1.6654700622092955e-16,0.0,-2.2203105239787524e-16,-4.4407565732290655e-16,0.0,-1.6656055874808562e-16,1.1102230246251565e-16,3.885645060916487e-16,2.220446049250313e-16,-1.1102230246251565e-16,-5.551115123125783e-17,-1.6653345369377348e-16,5.55247037584139e-17,1.6654700622092955e-16,-5.1181281435219717e-14,1.4954149030188546e-12,1.8066986240405924e-09,4.575839743781174e-07,0.00017492334122481474,0.02534638399113822,0.9478746702695482,0.0299647207998545,0.029562783989135616,0.9490173393928236,0.024626086187859726,0.00016715626067518815,4.1151184010380893e-07,1.6056378448900876e-09,1.6431855740439358e-12,-4.207746618582059e-14,-2.775693086834452e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,-5.55247037584139e-17,-2.7755575615628914e-16,-1.1102230246251565e-16,-3.8860516367311693e-16,-4.441027623772187e-16,1.1103585498967172e-16,0.0,-1.1103585498967172e-16,5.551115123125783e-17,-5.550979597854222e-16,-3.3308045991470303e-16,5.55247037584139e-17,2.220446049250313e-16,1.1102230246251565e-16
0.35000000000000003,-1.0001765041178778e-16,1.999810907149513e-16,8.000327830770537e-16,1.0001765041178778e-16,2.999987411267391e-16,-9.996344030316351e-17,-2.999987411267391e-16,1.0001765041178778e-16,-3.999621814299026e-16,0.0,-4.0001639153852686e-16,0.0,0.0,2.999987411267391e-16,4.999798318416904e-16,4.0001639153852686e-16,5.999974822534782e-16,-2.150999647496099e-13,-7.540399999273611e-12,5.356427500006512e-09,5.870478087000052e-07,0.00010549256945459996,0.019878633368127698,0.9585887649809537,0.025335488069232002,0.025000119025883397,0.9594937566455098,0.0193199121546267,0.00010095789661969997,5.578875666000112e-07,5.072960400007414e-09,-8.452199985915787e-12,-2.1020002145127892e-13,-5.999974822534782e-16,2.999987411267391e-16,-1.0001765041178778e-16,1.0001765041178778e-16,-9.996344030316351e-17,-4.0001639153852686e-16,0.0,0.0,-1.999810907149513e-16,-9.996344030316351e-17,-1.999810907149513e-16,-4.999798318416904e-16,1.0001765041178778e-16,-1.0001765041178778e-16,0.0,-9.996344030316351e-17,1.0001765041178778e-16
0.4,1.0007186052041206e-16,0.0,1.9992688060632702e-16,0.0,0.0,-2.999987411267391e-16,-2.0003530082357557e-16,-1.9992688060632702e-16,0.0,2.0003530082357557e-16,5.999974822534782e-16,1.0007186052041206e-16,4.0007060164715114e-16,9.996344030316351e-17,3.0010716134398763e-16,-2.999987411267391e-16,-2.999987411267391e-16,-3.2769999821352647e-13,-9.416100061124255e-12,9.27792670002512e-09,4.769355718000582e-07,2.266717894729999e-05,0.012116818519638299,0.9742171844378467,0.018603606566183702,0.0183784684111697,0.9747772993968152,0.0117831574695575,2.1671463433200035e-05,4.7183427259994e-07,9.062018600032758e-09,-1.1357800008653107e-11,-3.3159998184817407e-13,-2.0003530082357557e-16,-9.996344030316351e-17,-9.996344030316351e-17,-2.0003530082357557e-16,9.996344030316351e-17,0.0,0.0,2.0003530082357557e-16,-4.0007060164715114e-16,-2.0003530082357557e-16,0.0,1.0007186052041206e-16,1.0007186052041206e-16,9.996344030316351e-17,2.999987411267391e-16,6.999609225566417e-16,2.999987411267391e-16
0.45,1.999810907149513e-16,2.999987411267391e-16,3.999621814299026e-16,-9.996344030316351e-17,1.0001765041178778e-16,-1.0001765041178778e-16,-2.999987411267391e-16,-1.999810907149513e-16,-4.999798318416904e-16,0.0,1.0001765041178778e-16,1.0001765041178778e-16,1.999810907149513e-16,-1.0001765041178778e-16,-2.999987411267391e-16,-1.0001765041178778e-16,0.0,-3.0149998166487113e-13,3.7589999472495417e-13,8.14888899999637e-09,2.36442101999787e-08,-2.1356647245899987e-05,0.0048264904560098,0.9895030282948789,0.012764369680823201,0.0126587514424236,0.989729220902235,0.0047024409810627,-2.0648112841600006e-05,3.013482419996589e-08,8.099785599993605e-09,-1.7674000284129132e-12,-3.0200001570682145e-13,-1.0001765041178778e-16,-1.999810907149513e-16,-1.0001765041178778e-16,-1.0001765041178778e-16,0.0,0.0,2.0003530082357557e-16,2.999987411267391e-16,9.996344030316351e-17,1.999810907149513e-16,-1.0001765041178778e-16,-1.0001765041178778e-16,0.0,-1.999810907149513e-16,-2.0003530082357557e-16,-3.999621814299026e-16,1.0001765041178778e-16
