Jt,m3_plus_q4
0.05,0.9959251073237886
0.1,0.9871518098490637
0.15000000000000002,0.9817294883358417
0.2,0.9849940188320125
0.25,0.9936030597576126
0.30000000000000004,0.9993071449402993
0.35000000000000003,0.9970754053700042
0.4,0.9886988202809548
0.45,0.9815282417484822
0.5,0.9823821528413699
0.55,0.9902329506043194
0.6000000000000001,0.9972458680567242
0.65,0.9969701959650997
0.7000000000000001,0.9894839858886996
0.75,0.981081477512922
0.8,0.9794600860477419
0.8500000000000001,0.9859767041354257
0.9,0.9938700215382928
0.9500000000000001,0.9955629262864435
1.0,0.9893768594022404
1.05,0.9803094122227368
1.1,0.9763413426395812
1.1500000000000001,0.9810258551404696
1.2000000000000002,0.9892746449796357
1.25,0.9928408882492161
1.3,0.9882763738838672
1.35,0.9791115501566686
1.4000000000000001,0.9730971011213618
1.4500000000000002,0.9755859740985168
1.5,0.9835998230924329
1.55,0.9888245162909378
1.6,0.9861132961735958
1.6500000000000001,0.9773831689353119
1.7000000000000002,0.9697526992898724
1.75,0.9698568228013363
1.8,0.977029863714833
1.85,0.9835706137778346
1.9000000000000001,0.98284869133213
1.9500000000000002,0.9750291842688907
2.0,0.9662929380532809
2.0500000000000003,0.964012723704551
2.1,0.9697851513869321
2.15,0.9771781408337333
2.2,0.9784719472123481
2.25,0.9719727199829788
2.3000000000000003,0.9626737879844832
2.35,0.9581878117319944
2.4000000000000004,0.9621065388893719
2.45,0.9697931514012699
2.5,0.9730014456352974
2.5500000000000003,0.9681581882510785
2.6,0.9588364543869998
2.6500000000000004,0.9524693314138306
2.7,0.9542348480833627
2.75,0.9616089452861525
2.8000000000000003,0.9664890343514753
2.85,0.9635509644691411
2.9000000000000004,0.9547197400514855
2.95,0.9468995596877512
3.0,0.946389881823946
3.0500000000000003,0.9528587323447859
3.1,0.9590269287957117
3.1500000000000004,0.9581368890411153
3.2,0.9502681431241543
3.25,0.941484321282037
3.3000000000000003,0.9387536004571582
3.35,0.943800556204684
3.4000000000000004,0.9507537065317463
3.45,0.9519243916365752
3.5,0.9454354186071862
3.5500000000000003,0.9362044400535752
3.6,0.9314607297994666
3.6500000000000004,0.9346968791422926
3.7,0.9418555432148318
3.75,0.9449502308290987
3.8000000000000003,0.9401854244156095
3.85,0.9310263888169737
3.9000000000000004,0.924597636350576
3.95,0.9257930450122257
4.0,0.9325600024941324
4.05,0.9372874900337766
4.1000000000000005,0.9344931109497879
4.15,0.925909738171248
4.2,0.918207823475467
4.25,0.9172991514130983
4.3,0.9231220249028527
4.3500000000000005,0.9290526359948189
4.4,0.9283481023868948
4.45,0.9208110708664385
4.5,0.9123008305725584
4.55,0.9093786254252008
4.6000000000000005,0.9138042979805848
4.65,0.9204079581564965
4.7,0.9217616740978976
4.75,0.9156859016051094
4.800000000000001,0.9068611699205894
4.8500000000000005,0.9021445647918093
4.9,0.904855951287835
4.95,0.9115567793396779
5.0,0.9147757968490583
5.050000000000001,0.9104910559177287
5.1000000000000005,0.9018550904592042
5.15,0.8956625968184806
5.2,0.8964938934307333
5.25,0.9027309919081034
5.300000000000001,0.9074712535904191
5.3500000000000005,0.9051895840841081
5.4,0.8972347714598752
5.45,0.8899575050108197
5.5,0.8888900483842584
5.550000000000001,0.8941728407108603
5.6000000000000005,0.8999713843287699
5.65,0.8997588261290852
5.7,0.8929411871848087
5.75,0.8850206511013644
5.800000000000001,0.8821657548863043
5.8500000000000005,0.8861145496044629
5.9,0.8924389737650716
5.95,0.8942003599528314
6.0,0.8889076750243011
6.050000000000001,0.8808161680268544
6.1000000000000005,0.8763924869356245
6.15,0.878759820045882
6.2,0.8850657486863447
6.25,0.8885490920980776
6.300000000000001,0.8850659131349654
6.3500000000000005,0.877285440695402
6.4,0.8715966284699925
6.45,0.8722703724944565
6.5,0.8780561066403908
6.550000000000001,0.8828783385324064
6.6000000000000005,0.8813547635919244
6.65,0.8743507908970408
6.7,0.8677657221714395
6.75,0.8667589811500716
