Jt,m3_plus_q4
0.05,1.0035374117642848
0.1,0.9959136656279706
0.15000000000000002,0.9819005981121077
0.2,0.9907683805928073
0.25,1.0026541441389238
0.30000000000000004,0.999931970896826
0.35000000000000003,1.0009941896643646
0.4,0.9972991550748065
0.45,0.9828004331187946
0.5,0.9844214748351969
0.55,0.9973605706403943
0.6000000000000001,0.998814941070772
0.65,0.9976112273998037
0.7000000000000001,0.9952193868207799
0.75,0.9833786040618747
0.8,0.9795537304389349
0.8500000000000001,0.989915747603492
0.9,0.9955735752494076
0.9500000000000001,0.9945216363544059
1.0,0.9921709264626621
1.05,0.9833723514168587
1.1,0.9769272699546283
1.1500000000000001,0.9835945038407425
1.2000000000000002,0.9912348104806031
1.25,0.9912914593339827
1.3,0.9896976146794481
1.35,0.9840460813030532
1.4000000000000001,0.9764313800085203
1.4500000000000002,0.9798501562701938
1.5,0.9881102118579121
1.55,0.9882212291270187
1.6,0.9873347224790704
1.6500000000000001,0.9860354365297562
1.7000000000000002,0.9785116177660114
1.75,0.9785191635090947
1.8,0.9871940456672647
1.85,0.9869189525951454
1.9000000000000001,0.9847382921930004
1.9500000000000002,0.9879879199608955
2.0,0.9832408017374141
2.0500000000000003,0.9796157912581382
2.1,0.9876622380002594
2.15,0.9882765902858837
2.2,0.9831489301977925
2.25,0.9882716831619743
2.3000000000000003,0.988892315401744
2.35,0.9832747765799752
2.4000000000000004,0.9886153194020969
2.45,0.9912587132915271
2.5,0.9838994256200817
2.5500000000000003,0.9870311508309466
2.6,0.9929659999062881
2.6500000000000004,0.9883463490140034
2.7,0.9898342669860338
2.75,0.9942063695513472
2.8000000000000003,0.9866737075687996
2.85,0.9855255178392508
2.9000000000000004,0.9944148951138668
2.95,0.9927741105525273
3.0,0.9907895639560654
3.0500000000000003,0.9961795178977002
3.1,0.9902385109607519
3.1500000000000004,0.9843221861220129
3.2,0.9937496968792457
3.25,0.9956298384812289
3.3000000000000003,0.9905718754970109
3.35,0.9964725785175043
3.4000000000000004,0.9939064219798509
3.45,0.9834591873303903
3.5,0.99135813857188
3.5500000000000003,0.9974360723592915
3.6,0.989508725971892
3.6500000000000004,0.9942251667061404
3.7,0.9970554549430163
3.75,0.9837234881738557
3.8000000000000003,0.9873013082334873
3.85,0.9981540620604248
3.9000000000000004,0.989460744742077
3.95,0.9898384569231544
4.0,0.998055090265861
4.05,0.9859824671765155
4.1000000000000005,0.9828676694950994
4.15,0.9964133530450296
4.2,0.9913377487214065
4.25,0.985926698252578
4.3,0.9955007962906177
4.3500000000000005,0.9891550497061679
4.4,0.9805650655948734
4.45,0.9917466756129997
4.5,0.993266166091594
