Jt,m3_t
21.150000000000002,0.18538535993323274
21.200000000000003,0.18957350054519145
21.25,0.1919699508294744
21.3,0.19242539354405963
21.35,0.19287257894105755
21.400000000000002,0.19493714487477076
21.450000000000003,0.19885506113932788
21.5,0.2035662028785668
21.55,0.20700857076221493
21.6,0.20821738448026195
21.650000000000002,0.20869150289091642
21.700000000000003,0.210419328456691
21.75,0.21408591559888107
21.8,0.21904900011909456
21.85,0.22340356310123136
21.900000000000002,0.22552343348998843
21.950000000000003,0.22621776709790337
22.0,0.227640345847119
22.05,0.23094655705807995
22.1,0.23590941462632287
22.150000000000002,0.24095734046253645
22.200000000000003,0.24405896121787968
22.25,0.24518752893779266
22.3,0.24639131141805437
22.35,0.2492769583528288
22.400000000000002,0.25403010098129486
22.450000000000003,0.2595017448452126
22.5,0.2635502558699206
22.55,0.2653131873112729
22.6,0.2664369800592795
22.650000000000002,0.2688896217837144
22.700000000000003,0.27327815471491357
22.75,0.2788927243448376
22.8,0.28374880751566417
22.85,0.2862947834064576
22.900000000000002,0.28751802801032633
22.950000000000003,0.28957282189573913
23.0,0.29349815414921543
23.05,0.29899968917441644
23.1,0.3044402284768052
23.150000000000002,0.30783460332823603
23.200000000000003,0.30935498363919683
23.25,0.31109445405849345
23.3,0.3145099203090136
23.35,0.31969270780879167
23.400000000000002,0.32544592090007435
23.450000000000003,0.3296526761794578
23.5,0.33165501044891277
23.55,0.33320565615478975
23.6,0.3361104924829532
23.650000000000002,0.34083097664185946
23.700000000000003,0.34661745963766605
23.75,0.35150009677011046
23.8,0.3541220723062466
23.85,0.3556442828859336
23.900000000000002,0.35807880190572566
23.950000000000003,0.36225526165185074
24.0,0.3678255049385264
24.05,0.3731672417114962
24.1,0.37646982817185837
24.150000000000002,0.37813908316952705
24.200000000000003,0.3801812726801633
24.25,0.3837855688818626
24.3,0.3889463825715278
24.35,0.3944850185508478
24.400000000000002,0.39843534509780537
24.450000000000003,0.4004156888361011
24.5,0.40217705522943226
24.55,0.40522368956333393
24.6,0.40984986831420067
24.650000000000002,0.4153189897739238
24.700000000000003,0.41979089819252435
24.75,0.42220510034398206
24.8,0.4238225011148659
24.85,0.42635904440706046
24.900000000000002,0.43039108582653207
24.950000000000003,0.43555803239876045
25.0,0.44035112371454377
25.05,0.4432543701381413
25.1,0.4448753840250909
25.150000000000002,0.44697578051961495
25.200000000000003,0.45040801371234496
25.25,0.4551005718241013
25.3,0.4599736908507205
25.35,0.46333801507125594
25.400000000000002,0.4650998536254589
25.450000000000003,0.4668593985658665
25.5,0.4697244063548497
25.55,0.473841939091161
25.6,0.4785532180396532
25.650000000000002,0.482267832047077
25.700000000000003,0.48427294551432887
25.75,0.48580205890443784
25.8,0.48815654041231776
25.85,0.49166588872719524
25.900000000000002,0.4960099086035153
25.950000000000003,0.4998986495606353
