Jt,q4_t
8.200000000000001,0.09309617688429918
8.25,0.08890781170083034
8.3,0.08576251962858394
8.35,0.08376306893506325
8.4,0.08207378064896981
8.450000000000001,0.07976242352339516
8.5,0.07654608381176634
8.55,0.0730745523959534
8.6,0.07037716533134065
8.65,0.06879737166481456
8.700000000000001,0.06771233415020088
8.75,0.06622915330504373
8.8,0.06393287683178392
8.85,0.06122698937694342
8.9,0.05904517587329073
8.950000000000001,0.05791601921557017
9.0,0.057428414255927485
9.05,0.05673280452888644
9.1,0.05531723039824472
9.15,0.053392786318983476
9.200000000000001,0.05177163107647107
9.25,0.051112835685585147
9.3,0.05121713757798932
9.35,0.051285819847874815
9.4,0.05071542659859234
9.450000000000001,0.049564590117688316
9.5,0.04852544416610759
9.55,0.0483416389809855
9.600000000000001,0.049023341260708723
9.65,0.04984166551233997
9.700000000000001,0.05009357645994519
9.75,0.04969767515660823
9.8,0.049240540731720794
9.850000000000001,0.049519724043529494
9.9,0.050748757664409325
9.950000000000001,0.05229903768548735
10.0,0.05336392974206426
10.05,0.053706442271786885
10.100000000000001,0.05381642722118001
10.15,0.05453049060333968
10.200000000000001,0.0562583606495333
10.25,0.058508930552813955
10.3,0.06038461263639973
10.350000000000001,0.06146059661721649
10.4,0.062117813811603396
10.450000000000001,0.06322554273352585
10.5,0.06538539947432388
10.55,0.06828290864347503
10.600000000000001,0.07096327023718343
10.65,0.0727823551242603
10.700000000000001,0.07397316484403418
10.75,0.07542629477758964
10.8,0.07793524626762541
10.850000000000001,0.08140106820025858
10.9,0.08486404184169499
10.950000000000001,0.08744611369031949
11.0,0.08917256382023862
11.05,0.09092483932042944
11.100000000000001,0.09368842340617102
11.15,0.09761876715981858
11.200000000000001,0.10181649955115998
11.25,0.10518151718570483
11.3,0.10746585859941066
11.350000000000001,0.10948382420559166
11.4,0.11240303443524996
11.450000000000001,0.11667190802100907
11.5,0.12152493565558911
11.55,0.12567997595868624
11.600000000000001,0.1285623856495023
11.65,0.13083542497181924
11.700000000000001,0.1338165053679391
11.75,0.1382810353332258
11.8,0.1436767156778714
11.850000000000001,0.14860372883314057
11.9,0.15213343332853468
11.950000000000001,0.1546800462549129
12.0,0.15764635109180591
12.05,0.1621545895157248
12.100000000000001,0.16794908147661075
12.15,0.1735959628755284
12.200000000000001,0.17781797326749893
12.25,0.1806858601411879
12.3,0.18358982188516737
12.350000000000001,0.18799141115996784
12.4,0.19401443252486478
12.450000000000001,0.2002904852795643
12.5,0.2052312857938811
12.55,0.20849041431880436
12.600000000000001,0.21132274978724047
12.65,0.2154822741295741
12.700000000000001,0.22154444082834904
12.75,0.22831993757260968
12.8,0.23397530107224593
12.850000000000001,0.23770518364968124
12.9,0.24049848298946952
12.950000000000001,0.2443101362947309
13.0,0.2502132782690719
13.05,0.25732224761569716
13.100000000000001,0.2636491137679921
13.15,0.2679231785570383
13.200000000000001,0.2707481564230508
13.25,0.2741490858875737
13.3,0.2796999022391058
13.350000000000001,0.28694556829498685
13.4,0.29385833737912764
13.450000000000001,0.2987288428920645
13.5,0.30168346072817803
13.55,0.3046625399066072
13.600000000000001,0.3096890520751351
13.65,0.31685211643412997
13.700000000000001,0.32422259601341963
13.75,0.3297088342293168
13.8,0.33290249956236234
13.850000000000001,0.3355018285599305
13.9,0.33987063150402635
13.950000000000001,0.34672109857143035
14.0,0.35438116186370006
14.05,0.36046215182932345
14.100000000000001,0.3639984512351244
14.15,0.3663065429456483
14.200000000000001,0.3699375826109581
14.25,0.37625051046829344
14.3,0.3839971860745019
14.350000000000001,0.390608498292821
14.4,0.3945699108365718
14.450000000000001,0.3967077369607102
14.5,0.3995830308712913
14.55,0.40515734357092853
14.600000000000001,0.41276096595300943
14.65,0.41979450289815035
14.700000000000001,0.42423132692046445
14.75,0.4263343086373394
14.8,0.428498053509396
14.850000000000001,0.4331758699264592
14.9,0.4403923239590867
14.950000000000001,0.44769812202382897
15.0,0.452622054765066
15.05,0.45482191862392524
15.100000000000001,0.4563715524446393
15.15,0.4600542341908107
15.200000000000001,0.4666417244984821
15.25,0.47403184069395354
15.3,0.47941316495471076
15.350000000000001,0.481823017911094
15.4,0.4828932481906507
15.450000000000001,0.48555032732582765
15.5,0.49128955315144646
15.55,0.49854512535501105
15.600000000000001,0.5043119721960135
15.65,0.5070162734538147
15.700000000000001,0.5077598834136116
15.75,0.5094284677552632
15.8,0.514143234413757
15.850000000000001,0.5210260830965747
15.9,0.5270648904148988
15.950000000000001,0.5301140109493704
16.0,0.530683691615574
16.05,0.5314584349510533
16.1,0.5350325286111705
16.150000000000002,0.5413017997275288
16.2,0.5474593887613038
16.25,0.5508670824800521
16.3,0.5514014671624855
16.35,0.5514177850853805
16.400000000000002,0.5538041391797781
16.45,0.5592366879911682
16.5,0.5653254874648835
16.55,0.5690674500097752
16.6,0.569682460338679
16.650000000000002,0.5690973299749212
16.7,0.5703172722041401
16.75,0.5747285342113528
16.8,0.58053662769651
16.85,0.5845493517754423
16.900000000000002,0.5853338499633017
16.95,0.5843085971689027
17.0,0.5844417035759215
17.05,0.5877026808198947
17.1,0.593009249425285
17.150000000000002,0.5971899448433639
17.2,0.5982034738156279
17.25,0.5968914507189584
17.3,0.596059173746888
