Jt,m3_plus_q4
0.05,0.9909008764477829
0.1,0.9722477199894226
0.15000000000000002,0.9612346055811702
0.2,0.9676745388887009
0.25,0.9858621897481097
0.30000000000000004,0.9992085625840661
0.35000000000000003,0.9951142685648577
0.4,0.9774888809948686
0.45,0.962746803796654
0.5,0.964125454811752
0.55,0.9804119525850352
0.6000000000000001,0.9969014002685499
0.65,0.998152156019712
0.7000000000000001,0.9829833944738262
0.75,0.9656548558033192
0.8,0.9618723464927208
0.8500000000000001,0.9749909965292813
0.9,0.9932734111212502
0.9500000000000001,0.999759936767764
1.0,0.9882898404531266
1.05,0.9697337318427149
1.1,0.9610842647597956
1.1500000000000001,0.9700302500334239
1.2000000000000002,0.9886284498851801
1.25,0.9998025696186638
1.3,0.9929757141292428
1.35,0.9746649346564478
1.4000000000000001,0.9618164756517097
1.4500000000000002,0.9659165502510006
1.5,0.9833507128354614
1.55,0.9982773913395242
1.6,0.996654243036681
1.6500000000000001,0.9800589330643213
1.7000000000000002,0.9640072341908625
1.75,0.9629637686662695
1.8,0.9778697917995055
1.85,0.9953140998860551
1.9000000000000001,0.9990187576181475
1.9500000000000002,0.9854839915235672
2.0,0.9674822076594457
2.0500000000000003,0.9613908263826885
2.1,0.9726233232893094
2.15,0.9911618736255242
2.2,0.9998708272370996
2.25,0.9904998630279128
2.3000000000000003,0.9719663867130912
2.35,0.9613073564444956
2.4000000000000004,0.9680209493586476
2.45,0.9861652838008479
2.5,0.999138749351826
2.5500000000000003,0.9946939681974357
2.6,0.977103191900481
2.6500000000000004,0.9627071978133706
2.7,0.9644126078003672
2.75,0.9807320234910022
2.8000000000000003,0.9968839870921207
2.85,0.997716903362897
2.9000000000000004,0.9824801745140924
2.95,0.9654695975003016
3.0,0.9620632228987422
3.0500000000000003,0.9752962686650283
3.1,0.993294648116502
3.1500000000000004,0.9993136443359688
3.2,0.9876601648779312
3.25,0.9693678758100287
3.3000000000000003,0.9611349252754081
3.35,0.9702816085727942
3.4000000000000004,0.9886668041718187
3.45,0.9993468513377116
3.5,0.9922159778423558
3.5500000000000003,0.9740852369822793
3.6,0.9616771794342325
3.6500000000000004,0.9660670065125367
3.7,0.9833760200420272
3.75,0.997809342158132
3.8000000000000003,0.9957659868107813
3.85,0.9792372365635963
3.9000000000000004,0.9636247257127826
3.95,0.962958381579431
4.0,0.9778425800716892
4.05,0.9948240391033876
4.1000000000000005,0.9980072400711814
4.15,0.9844000425159503
4.2,0.9668030251038774
4.25,0.9611673974815087
4.3,0.972494379751438
4.3500000000000005,0.9906313055707847
4.4,0.9987425471360178
4.45,0.9891430275347752
4.5,0.9709408215229639
4.55,0.9607981418709757
4.6000000000000005,0.9677312675555222
4.65,0.9855652533553266
4.7,0.9978982789260092
4.75,0.99306348655974
4.800000000000001,0.9756893572456459
4.8500000000000005,0.9618417296559459
4.9,0.9638939169217282
4.95,0.9800219811248057
5.0,0.995530548361562
5.050000000000001,0.9958205601098986
5.1000000000000005,0.9806475568476415
5.15,0.9641785050142998
5.2,0.9612393210581189
5.25,0.9744235313049846
5.300000000000001,0.991818852037848
5.3500000000000005,0.9971649853976164
5.4,0.9853920579150884
5.45,0.9675873838963789
5.5,0.9599239964394795
5.550000000000001,0.9691815086779977
5.6000000000000005,0.9870479009424832
5.65,0.996961301466144
5.7,0.9895103322982971
5.75,0.9717618376427496
5.800000000000001,0.9599951621818824
5.8500000000000005,0.964663843275146
5.9,0.9815799136973666
5.95,0.9951997212049111
6.0,0.9926344303631233
6.050000000000001,0.9763319169493114
6.1000000000000005,0.9613896370213358
6.15,0.9611672968578883
6.2,0.9758207736663236
6.25,0.991996028245026
6.300000000000001,0.9944722900023875
6.3500000000000005,0.9808914370157409
6.4,0.9639399540339699
6.45,0.9588972693116641
6.5,0.9701839562917373
6.550000000000001,0.9875793804900074
6.6000000000000005,0.99483330258912
6.65,0.9850289509745266
6.7,0.9673871332745363
6.75,0.9579555073479079
6.800000000000001,0.9650559751665856
6.8500000000000005,0.9822695069285832
6.9,0.993645092350493
6.95,0.9883604917431694
7.0,0.9713995236190375
7.050000000000001,0.9583356210602115
7.1000000000000005,0.9607663986606712
7.15,0.9764461371044876
7.2,0.9909593023853853
7.25,0.9905614176802864
7.300000000000001,0.9755969828177702
7.3500000000000005,0.9599259282102723
7.4,0.9575644894161628
7.45,0.9705143316231903
7.5,0.9869454963381867
7.550000000000001,0.9913942652076055
7.6000000000000005,0.9795793215994528
7.65,0.9625190154482128
7.7,0.9556034842785642
7.75,0.9648695557491167
7.800000000000001,0.9818738436666882
7.8500000000000005,0.990729494519666
7.9,0.9829573977655458
7.95,0.965827397546707
8.0,0.9549326822788312
8.05,0.9598658954024456
8.1,0.9760887394096054
8.15,0.9885565369224394
8.200000000000001,0.985384614180815
8.25,0.9695046134246075
8.3,0.9554969617936954
8.35,0.9557899397087026
8.4,0.9699766059878613
8.450000000000001,0.984983604841192
8.5,0.9865860332938233
8.55,0.9731708957961587
8.6,0.95714310529427
8.65,0.9528418076769749
8.700000000000001,0.9639316251869336
8.75,0.9802261478004379
8.8,0.9863820806605412
8.85,0.9764421406780364
8.9,0.9596322721441838
8.950000000000001,0.9511238330616538
9.0,0.9583230024624653
9.05,0.9745853514521107
9.1,0.9847040405979266
9.15,0.9789603342094462
9.200000000000001,0.9626579736455
9.25,0.9506367183510935
9.3,0.953466686124273
9.35,0.9684193624410856
9.4,0.9815993122911911
9.450000000000001,0.9804230109251679
9.5,0.9658688196908711
9.55,0.9512825880922594
9.600000000000001,0.9496034800861828
9.65,0.9621107136020082
9.700000000000001,0.9772256134594087
9.75,0.9806089193671862
9.8,0.9688950287040414
9.850000000000001,0.9528742604051902
9.9,0.9468844675799966
9.950000000000001,0.956033587878521
10.0,0.9718347720466377
10.05,0.9793970523714868
10.100000000000001,0.9713772194833661
10.15,0.9551500795302527
10.200000000000001,0.9453638280529116
10.25,0.9505241274749128
10.3,0.9657481326621136
10.350000000000001,0.9767766814723703
10.4,0.9729954327751622
10.450000000000001,0.9577936507892101
10.5,0.9449986029330044
10.55,0.9458561435971307
10.600000000000001,0.9593266272324292
10.65,0.972847011153195
10.700000000000001,0.9734958369286192
