Jt,m3_plus_q4
0.05,0.9948053323655636
0.1,0.97688351829503
0.15000000000000002,0.961604499562265
0.2,0.9713361426009612
0.25,0.9914283473419871
0.30000000000000004,0.9991620215680094
0.35000000000000003,0.9974495661896722
0.4,0.9847224285829809
0.45,0.9659579862033266
0.5,0.9686678158727662
0.55,0.9889472341997967
0.6000000000000001,0.9976244928642596
0.65,0.9974999711212623
0.7000000000000001,0.992094790780383
0.75,0.973998819486949
0.8,0.9687955886792562
0.8500000000000001,0.9869922746239344
0.9,0.9967112381628941
0.9500000000000001,0.9954271863139611
1.0,0.9955895773478429
1.05,0.9830770632154358
1.1,0.9719662002543655
1.1500000000000001,0.9847342699859621
1.2000000000000002,0.995946921698247
1.25,0.993323134490601
1.3,0.9944002766872843
1.35,0.989243328063091
1.4000000000000001,0.9773905638613729
1.4500000000000002,0.9827543874988598
1.5,0.9938804165727567
1.55,0.9919975537755072
1.6,0.9907206158390705
1.6500000000000001,0.9903288015245426
1.7000000000000002,0.9824244770431921
1.75,0.9820658383703136
1.8,0.9904179750073288
1.85,0.9903561002594796
1.9000000000000001,0.986729663723266
1.9500000000000002,0.9874444934644031
2.0,0.9846159935245792
2.0500000000000003,0.9822136028588125
2.1,0.9868967501583422
2.15,0.9876756219176033
2.2,0.9826699326180856
2.25,0.9828504600705986
2.3000000000000003,0.9839570784991711
2.35,0.9819283626269693
2.4000000000000004,0.9841551450647767
2.45,0.9848926408082492
2.5,0.97839523653386
2.5500000000000003,0.9775570201481001
2.6,0.9819825610184483
2.6500000000000004,0.9812604192050833
2.7,0.9820756431833931
2.75,0.9831503672813365
2.8000000000000003,0.9751532977731414
2.85,0.9720070017669393
2.9000000000000004,0.9793481733284063
2.95,0.9814273288367046
3.0,0.9810768739602597
3.0500000000000003,0.9824736446229683
3.1,0.9744820894636206
3.1500000000000004,0.9678565069837014
3.2,0.9758020255705595
3.25,0.9825084004094906
3.3000000000000003,0.9823285475078456
3.35,0.9826718432534964
3.4000000000000004,0.9762492456061346
3.45,0.9672121792900912
3.5,0.9721927840753322
3.5500000000000003,0.9829642736169655
3.6,0.9857340385262933
3.6500000000000004,0.9842669764764833
3.7,0.9791391208185352
3.75,0.970296690888132
3.8000000000000003,0.9706472087255077
3.85,0.9820291538078056
3.9000000000000004,0.9891063521153131
3.95,0.9872677457183174
4.0,0.9824681892202559
4.05,0.9753496101994917
4.1000000000000005,0.9722499342771151
4.15,0.9811140835624237
4.2,0.9905579940929723
4.25,0.9899192763719554
4.3,0.9860284268805042
4.3500000000000005,0.9808227831207919
4.4,0.9758931513772318
4.45,0.9818189205419297
4.5,0.9907847061351551
4.55,0.9902902514918167
4.6000000000000005,0.988483741713928
4.65,0.9861550323956898
4.7,0.9800070836370082
4.75,0.9836593663139107
4.800000000000001,0.9916388569516201
4.8500000000000005,0.9888649060747331
4.9,0.9878371140634663
4.95,0.9901491822106903
5.0,0.9840995316639398
5.050000000000001,0.9849974402403943
5.1000000000000005,0.9931044438489856
